id,price,nb_bedrooms,indoor_surface,zip_code,subtype,currency,building_state,year_of_construction,energy_certificate,outdoor_terrace_exists,energy,kitchen_type,land_surface,outdoor_surface,country,province,city,parking,url,type
20804326,295000.0,3,282.0,4671,mixed_use_building,eur,,,G,False,electric,installed,270.0,,Belgique,Liège,Barchon,True,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/barchon/4671/20804326,house
20789297,431590.0,3,175.0,1460,house,eur,,2025.0,A+,False,,hyper_equipped,739.0,,Belgique,Brabant Wallon,ITTRE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ittre/1460/20789297,house
20784552,299000.0,2,162.0,4500,apartment_block,eur,GOOD,1918.0,C,True,gas,semi_equipped,90.0,,Belgique,Liège,HUY,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/huy/4500/20784552,house
20776524,953000.0,5,490.0,3900,house,eur,AS_NEW,2001.0,B,True,gas,installed,10019.0,,Belgique,Limbourg,Pelt,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/pelt/3900/20776524,house
20791220,355000.0,2,88.0,5310,apartment,eur,AS_NEW,2025.0,A,True,,hyper_equipped,,79.0,Belgique,Namur,Éghezée,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/eghezee/5310/20791220,apartment
20711713,179000.0,2,78.0,2530,apartment,eur,TO_BE_DONE_UP,1970.0,B,False,gas,semi_equipped,,,Belgique,Anvers,BOECHOUT,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/boechout/2530/20711713,apartment
20789993,245000.0,2,118.0,7503,house,eur,,1975.0,E,False,fueloil,,537.0,,Belgique,Hainaut,FROYENNES,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/froyennes/7503/20789993,house
20804316,334437.0,2,80.0,4600,apartment,eur,AS_NEW,2025.0,A,True,gas,,,,Belgique,Liège,Visé,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/vise/4600/20804316,apartment
20733996,649900.0,3,273.0,1860,villa,eur,TO_RENOVATE,1965.0,F,True,fueloil,installed,660.0,120.0,Belgique,Brabant Flamand,MEISE,True,https://www.immoweb.be/fr/annonce/villa/a-vendre/meise/1860/20733996,house
20804298,379000.0,3,215.0,4430,house,eur,JUST_RENOVATED,1967.0,E,True,fueloil,installed,253.0,,Belgique,Liège,ANS,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/ans/4430/20804298,house
20721220,129000.0,2,74.0,8370,apartment,eur,GOOD,2011.0,C,True,gas,,,,Belgique,Flandre Occidentale,BLANKENBERGE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20721220,apartment
20804314,375000.0,3,130.0,4877,bungalow,eur,,,F,True,fueloil,installed,1198.0,,Belgique,Liège,Olne,True,https://www.immoweb.be/fr/annonce/bungalow/a-vendre/olne/4877/20804314,house
20733299,179000.0,1,53.0,8370,penthouse,eur,TO_BE_DONE_UP,1991.0,D,True,electric,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/blankenberge/8370/20733299,apartment
20804290,335000.0,3,177.0,3600,apartment,eur,GOOD,1981.0,A,True,gas,installed,,,Belgique,Limbourg,GENK,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/genk/3600/20804290,apartment
20525596,259000.0,3,116.0,9260,house,eur,GOOD,1930.0,D,True,electric,hyper_equipped,229.0,,Belgique,Flandre Orientale,Wichelen,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/wichelen/9260/20525596,house
20804268,449000.0,4,206.0,2220,house,eur,TO_RENOVATE,1965.0,D,True,fueloil,,2010.0,,Belgique,Anvers,Heist-Op-Den-Berg,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/heist-op-den-berg/2220/20804268,house
20804278,170000.0,3,,7730,house,eur,TO_RENOVATE,,E,False,gas,,0.0,,Belgique,Hainaut,ESTAIMBOURG,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/estaimbourg/7730/20804278,house
20804292,785000.0,4,279.0,2018,apartment_block,eur,GOOD,,B,False,gas,installed,0.0,38.0,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/immeuble-a-appartements/a-vendre/antwerpen/2018/20804292,house
20410070,167000.0,1,62.0,8400,apartment,eur,TO_BE_DONE_UP,1967.0,C,False,electric,,,79.0,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20410070,apartment
20804288,215000.0,2,88.0,3700,apartment,eur,GOOD,1966.0,B,False,gas,installed,,,Belgique,Limbourg,TONGEREN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/tongeren/3700/20804288,apartment
20804284,175000.0,2,63.0,5020,apartment,eur,GOOD,,B,True,fueloil,,,,Belgique,Namur,VEDRIN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/vedrin/5020/20804284,apartment
20638334,125000.0,0,44.0,8370,flat_studio,eur,GOOD,1969.0,D,True,gas,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/blankenberge/8370/20638334,apartment
20804309,239000.0,3,77.0,34690,house,eur,,2009.0,,True,electric,,0.0,,France,,FABRÈGUES,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/fabregues/34690/20804309,house
20792161,240000.0,2,84.0,2830,apartment,eur,,,A,True,gas,installed,,,Belgique,Anvers,WILLEBROEK,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/willebroek/2830/20792161,apartment
20512032,137500.0,1,28.0,1030,apartment,eur,GOOD,2004.0,G,True,electric,installed,,,Belgique,Bruxelles,Schaarbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/schaarbeek/1030/20512032,apartment
20804272,320000.0,1,74.0,2590,house,eur,GOOD,1989.0,B,True,gas,installed,71.0,,Belgique,Anvers,BERLAAR,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/berlaar/2590/20804272,house
20692792,325000.0,3,152.0,9320,house,eur,GOOD,1959.0,C,True,gas,installed,369.0,160.0,Belgique,Flandre Orientale,Aalst,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/aalst/9320/20692792,house
20703827,157000.0,1,58.0,8530,apartment,eur,GOOD,1981.0,B,True,gas,,,,Belgique,Flandre Occidentale,Harelbeke,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/harelbeke/8530/20703827,apartment
20804319,345000.0,2,80.0,1000,apartment,eur,AS_NEW,,G,False,gas,installed,,,Belgique,Bruxelles,Bruxelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/20804319,apartment
20677011,1450000.0,4,588.0,1040,mixed_use_building,eur,AS_NEW,1911.0,F,True,gas,hyper_equipped,600.0,,Belgique,Bruxelles,Etterbeek,False,https://www.immoweb.be/fr/annonce/immeuble-mixte/a-vendre/etterbeek/1040/20677011,house
20804287,540000.0,4,352.0,3590,house,eur,GOOD,1965.0,D,False,fueloil,semi_equipped,5475.0,,Belgique,Limbourg,DIEPENBEEK,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/diepenbeek/3590/20804287,house
20804285,450000.0,5,359.0,3700,house,eur,GOOD,1995.0,B,False,gas,installed,905.0,,Belgique,Limbourg,TONGEREN-BORGLOON,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/tongeren-borgloon/3700/20804285,house
20774358,467000.0,4,179.0,2550,house,eur,GOOD,1973.0,B,False,,installed,201.0,80.0,Belgique,Anvers,KONTICH,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/kontich/2550/20774358,house
20792440,135000.0,2,75.0,6200,apartment,eur,JUST_RENOVATED,,C,False,gas,installed,,,Belgique,Hainaut,CHÂTELET,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/chatelet/6200/20792440,apartment
20804289,239000.0,4,176.0,3870,house,eur,GOOD,1950.0,D,False,gas,semi_equipped,417.0,,Belgique,Limbourg,BOVELINGEN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/bovelingen/3870/20804289,house
20769238,1395000.0,4,214.0,8300,house,eur,GOOD,1986.0,C,True,,,757.0,,Belgique,Flandre Occidentale,Knokke-Zoute,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/knokke-zoute/8300/20769238,house
20776157,549000.0,3,134.0,2960,house,eur,GOOD,1972.0,D,False,gas,installed,1626.0,,Belgique,Anvers,BRECHT,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/brecht/2960/20776157,house
20790763,175000.0,1,37.0,1000,apartment,eur,GOOD,2009.0,G,False,electric,,,,Belgique,Bruxelles,Bruxelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bruxelles/1000/20790763,apartment
20791905,200000.0,2,85.0,2100,apartment,eur,GOOD,,,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20791905,apartment
20788981,340000.0,1,56.0,1050,apartment,eur,AS_NEW,2025.0,B,False,,hyper_equipped,,,Belgique,Bruxelles,Ixelles,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ixelles/1050/20788981,apartment
20790725,465000.0,2,113.0,2000,apartment,eur,AS_NEW,1899.0,C,False,gas,,,,Belgique,Anvers,Antwerpen (2000),False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen-2000/2000/20790725,apartment
20804317,383437.0,2,86.0,4600,penthouse,eur,AS_NEW,2025.0,,True,gas,,,,Belgique,Liège,Visé,True,https://www.immoweb.be/fr/annonce/penthouse/a-vendre/vise/4600/20804317,apartment
20790318,995000.0,4,350.0,8020,house,eur,GOOD,1967.0,C,False,fueloil,,11571.0,,Belgique,Flandre Occidentale,RUDDERVOORDE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ruddervoorde/8020/20790318,house
20640792,349000.0,4,182.0,1500,house,eur,TO_BE_DONE_UP,1955.0,D,True,gas,semi_equipped,86.0,,Belgique,Brabant Flamand,Halle,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/halle/1500/20640792,house
20683692,235000.0,2,90.0,2020,apartment,eur,GOOD,1960.0,D,True,fueloil,semi_equipped,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2020/20683692,apartment
20677347,229000.0,2,102.0,1500,apartment,eur,GOOD,1974.0,D,True,electric,installed,,,Belgique,Brabant Flamand,HALLE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/halle/1500/20677347,apartment
20793814,285000.0,2,102.0,6280,house,eur,GOOD,,B,False,gas,installed,485.0,,Belgique,Hainaut,ACOZ,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/acoz/6280/20793814,house
20501561,189000.0,2,90.0,2180,apartment,eur,TO_RENOVATE,1977.0,D,True,gas,semi_equipped,,,Belgique,Anvers,EKEREN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ekeren/2180/20501561,apartment
20693438,185000.0,2,90.0,2100,apartment,eur,GOOD,1966.0,C,True,gas,semi_equipped,,,Belgique,Anvers,DEURNE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20693438,apartment
20804234,435000.0,4,260.0,7522,house,eur,AS_NEW,,D,False,fueloil,semi_equipped,1863.0,,Belgique,Hainaut,BLANDAIN,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/blandain/7522/20804234,house
20804202,299000.0,0,,8434,flat_studio,eur,GOOD,1988.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,WESTENDE,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/westende/8434/20804202,apartment
20594631,1149000.0,3,100.0,8300,apartment,eur,AS_NEW,1992.0,B,False,,,,,Belgique,Flandre Occidentale,Knokke-Heist,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/knokke-heist/8300/20594631,apartment
20519679,229000.0,2,103.0,2870,apartment,eur,GOOD,1994.0,B,False,gas,installed,,,Belgique,Anvers,PUURS,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/puurs/2870/20519679,apartment
20700358,160000.0,2,130.0,3540,house,eur,TO_RENOVATE,1937.0,F,False,fueloil,semi_equipped,1600.0,1600.0,Belgique,Limbourg,HERK-DE-STAD,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/herk-de-stad/3540/20700358,house
20804216,477010.0,3,166.0,9800,house,eur,,2025.0,,True,,installed,352.0,172.0,Belgique,Flandre Orientale,VINKT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/vinkt/9800/20804216,house
20689200,225000.0,1,61.0,9300,service_flat,eur,GOOD,2021.0,A,True,,,,,Belgique,Flandre Orientale,Aalst (9300),False,https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/aalst-9300/9300/20689200,apartment
20804219,155000.0,2,106.0,5590,house,eur,,1850.0,F,False,fueloil,semi_equipped,292.0,280.0,Belgique,Namur,CINEY,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/ciney/5590/20804219,house
20750813,235000.0,2,78.0,2140,apartment,eur,GOOD,2017.0,A,True,gas,installed,,,Belgique,Anvers,BORGERHOUT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/borgerhout/2140/20750813,apartment
20804217,1070000.0,3,387.0,9890,country_cottage,eur,TO_BE_DONE_UP,1974.0,F,True,,semi_equipped,2427.0,,Belgique,Flandre Orientale,DIKKELVENNE,False,https://www.immoweb.be/fr/annonce/maison-de-campagne/a-vendre/dikkelvenne/9890/20804217,house
20566856,189000.0,2,87.0,8400,apartment,eur,TO_BE_DONE_UP,1977.0,B,True,gas,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20566856,apartment
20804232,457000.0,4,165.0,7623,house,eur,AS_NEW,2000.0,B,False,,semi_equipped,1375.0,,Belgique,Hainaut,RONGY,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/rongy/7623/20804232,house
20377941,179000.0,2,61.0,9100,apartment,eur,GOOD,1970.0,C,True,gas,installed,,,Belgique,Flandre Orientale,SINT-NIKLAAS,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/20377941,apartment
20804197,945000.0,5,337.0,8200,house,eur,,,B,True,electric,,533.0,,Belgique,Flandre Occidentale,Brugge,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/brugge/8200/20804197,house
20804253,299000.0,3,115.0,9150,apartment,eur,,1918.0,A,True,gas,installed,,,Belgique,Flandre Orientale,Beveren-Kruibeke-Zwijndrecht,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/beveren-kruibeke-zwijndrecht/9150/20804253,apartment
20350617,225000.0,4,113.0,7190,apartment,eur,GOOD,2017.0,A,False,gas,installed,,,Belgique,Hainaut,Ecaussinnes Marchelez-Ecaussinnes,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ecaussinnes-marchelez-ecaussinnes/7190/20350617,apartment
20804213,522270.0,3,166.0,9800,house,eur,,2025.0,,True,,installed,434.0,238.0,Belgique,Flandre Orientale,VINKT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/vinkt/9800/20804213,house
20804229,419000.0,3,218.0,1090,house,eur,GOOD,,F,False,,installed,0.0,35.0,Belgique,Bruxelles,Jette,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/jette/1090/20804229,house
20594649,195000.0,1,35.0,2610,apartment,eur,JUST_RENOVATED,1963.0,B,True,gas,installed,,,Belgique,Anvers,WILRIJK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20594649,apartment
20572660,189000.0,3,94.0,6790,apartment,eur,GOOD,1850.0,E,False,electric,installed,,,Belgique,Luxembourg,AUBANGE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/aubange/6790/20572660,apartment
20620538,199000.0,2,87.0,2200,apartment,eur,GOOD,1976.0,B,True,gas,installed,,,Belgique,Anvers,Herentals,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/herentals/2200/20620538,apartment
20731353,179000.0,1,53.0,8370,apartment,eur,TO_BE_DONE_UP,1991.0,D,True,electric,installed,,,Belgique,Flandre Occidentale,BLANKENBERGE,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/blankenberge/8370/20731353,apartment
20724607,189000.0,1,70.0,2170,apartment,eur,JUST_RENOVATED,1956.0,C,True,gas,installed,,,Belgique,Anvers,MERKSEM,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/merksem/2170/20724607,apartment
20713018,195000.0,3,73.0,2100,apartment,eur,TO_BE_DONE_UP,1966.0,D,False,gas,installed,,,Belgique,Anvers,DEURNE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/deurne/2100/20713018,apartment
20689388,225000.0,1,61.0,9300,apartment,eur,GOOD,2021.0,A,True,,,,,Belgique,Flandre Orientale,Aalst (9300),False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/aalst-9300/9300/20689388,apartment
20804214,503240.0,3,167.0,9800,house,eur,,2025.0,,True,,installed,413.0,201.0,Belgique,Flandre Orientale,VINKT,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/vinkt/9800/20804214,house
20630276,196643.0,2,104.0,1083,apartment,eur,GOOD,1967.0,E,False,,,,,Belgique,Bruxelles,Ganshoren,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ganshoren/1083/20630276,apartment
20804215,522000.0,2,205.0,9880,house,eur,TO_RENOVATE,1850.0,F,False,,,11616.0,,Belgique,Flandre Orientale,LOTENHULLE,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/lotenhulle/9880/20804215,house
20685306,218000.0,2,90.0,8500,apartment,eur,GOOD,1965.0,B,True,gas,,,,Belgique,Flandre Occidentale,Kortrijk,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/kortrijk/8500/20685306,apartment
20728365,220000.0,2,82.0,2300,apartment,eur,GOOD,,C,False,gas,semi_equipped,,69.0,Belgique,Anvers,TURNHOUT,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/turnhout/2300/20728365,apartment
20804236,319000.0,2,147.0,2400,house,eur,TO_RENOVATE,1987.0,C,True,,,824.0,,Belgique,Anvers,Mol,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/mol/2400/20804236,house
20804233,475000.0,2,190.0,7500,apartment,eur,GOOD,,B,True,,installed,,,Belgique,Hainaut,TOURNAI,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/tournai/7500/20804233,apartment
20359769,225000.0,4,113.0,7180,apartment,eur,GOOD,2017.0,A,False,gas,installed,,,Belgique,Hainaut,Seneffe,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/seneffe/7180/20359769,apartment
10857627,229000.0,2,85.0,2060,apartment,eur,GOOD,1974.0,B,True,gas,semi_equipped,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2060/10857627,apartment
20804242,530000.0,3,248.0,9940,house,eur,AS_NEW,1997.0,C,True,gas,,788.0,,Belgique,Flandre Orientale,Evergem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/evergem/9940/20804242,house
20804239,225000.0,1,56.0,2000,apartment,eur,GOOD,1919.0,B,False,gas,,,,Belgique,Anvers,Antwerpen,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20804239,apartment
20570024,225000.0,0,56.0,8380,flat_studio,eur,GOOD,2001.0,B,True,electric,installed,,,Belgique,Flandre Occidentale,ZEEBRUGGE,False,https://www.immoweb.be/fr/annonce/studio/a-vendre/zeebrugge/8380/20570024,apartment
20566295,232000.0,2,106.0,8400,apartment,eur,JUST_RENOVATED,1971.0,B,True,gas,installed,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20566295,apartment
20676228,219000.0,2,90.0,2600,apartment,eur,GOOD,1968.0,A,True,,semi_equipped,,,Belgique,Anvers,BERCHEM,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/berchem/2600/20676228,apartment
20804238,329000.0,4,165.0,8630,house,eur,TO_BE_DONE_UP,1972.0,F,False,,,237.0,,Belgique,Flandre Occidentale,Veurne,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/veurne/8630/20804238,house
20804224,235000.0,3,85.0,9100,apartment,eur,AS_NEW,1972.0,B,True,gas,,,,Belgique,Flandre Orientale,Sint-Niklaas,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/20804224,apartment
20643646,209000.0,2,87.0,2060,apartment,eur,GOOD,1974.0,B,True,gas,installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2060/20643646,apartment
20804243,320000.0,4,,9940,house,eur,TO_RENOVATE,1951.0,F,False,,,552.0,,Belgique,Flandre Orientale,Evergem,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/evergem/9940/20804243,house
20533587,210000.0,2,85.0,1853,apartment,eur,TO_RENOVATE,1972.0,B,True,fueloil,,,,Belgique,Brabant Flamand,Strombeek-Bever,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/strombeek-bever/1853/20533587,apartment
20737185,235000.0,1,53.0,2000,apartment,eur,JUST_RENOVATED,1850.0,B,True,gas,usa_installed,,,Belgique,Anvers,ANTWERPEN,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/antwerpen/2000/20737185,apartment
20804250,219000.0,2,110.0,4101,apartment,eur,AS_NEW,2009.0,B,True,gas,installed,,,Belgique,Liège,Seraing,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/seraing/4101/20804250,apartment
20728601,220000.0,2,72.0,2250,apartment,eur,GOOD,2007.0,C,True,electric,semi_equipped,,,Belgique,Anvers,Olen,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/olen/2250/20728601,apartment
20689411,195000.0,0,45.0,1070,flat_studio,eur,AS_NEW,2018.0,B,False,gas,hyper_equipped,,,Belgique,Bruxelles,Anderlecht,True,https://www.immoweb.be/fr/annonce/studio/a-vendre/anderlecht/1070/20689411,apartment
20804170,375000.0,2,133.0,5100,ground_floor,eur,AS_NEW,,B,True,,,,90.0,Belgique,Namur,Wépion,True,https://www.immoweb.be/fr/annonce/rez-de-chaussee/a-vendre/wepion/5100/20804170,apartment
10250928,239000.0,2,105.0,1080,apartment,eur,AS_NEW,1960.0,D,True,gas,installed,,,Belgique,Bruxelles,Molenbeek-Saint-Jean,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/molenbeek-saint-jean/1080/10250928,apartment
20304725,249000.0,2,84.0,8400,apartment,eur,TO_RENOVATE,1965.0,C,True,gas,,,,Belgique,Flandre Occidentale,Oostende,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/oostende/8400/20304725,apartment
20487691,261000.0,2,90.0,2800,apartment,eur,JUST_RENOVATED,1967.0,B,True,gas,installed,,,Belgique,Anvers,MECHELEN,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/mechelen/2800/20487691,apartment
20789127,219000.0,3,98.0,4140,house,eur,TO_RENOVATE,,G,False,,not_installed,217.0,,Belgique,Liège,Sprimont,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/sprimont/4140/20789127,house
20804152,598000.0,5,210.0,1090,house,eur,,,C,True,,,0.0,,Belgique,Bruxelles,Jette,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/jette/1090/20804152,house
20608845,239000.0,1,56.0,2550,service_flat,eur,AS_NEW,2018.0,A,True,gas,installed,,,Belgique,Anvers,KONTICH,False,https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/kontich/2550/20608845,apartment
20534965,249000.0,1,75.0,9100,apartment,eur,GOOD,2016.0,B,True,gas,installed,,,Belgique,Flandre Orientale,SINT-NIKLAAS,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/sint-niklaas/9100/20534965,apartment
20804189,498000.0,4,210.0,9080,house,eur,TO_BE_DONE_UP,1967.0,B,True,gas,installed,520.0,,Belgique,Flandre Orientale,Beervelde,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/beervelde/9080/20804189,house
20743422,275000.0,3,105.0,2150,apartment,eur,GOOD,1980.0,B,True,gas,installed,,,Belgique,Anvers,BORSBEEK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/borsbeek/2150/20743422,apartment
20530553,275000.0,1,61.0,8450,apartment,eur,AS_NEW,1972.0,B,True,fueloil,,,,Belgique,Flandre Occidentale,Bredene,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/bredene/8450/20530553,apartment
20442576,249000.0,2,70.0,6700,apartment,eur,GOOD,2000.0,D,False,electric,semi_equipped,,,Belgique,Luxembourg,Arlon,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/arlon/6700/20442576,apartment
20737837,265000.0,2,65.0,2610,apartment,eur,GOOD,,B,True,gas,installed,,,Belgique,Anvers,WILRIJK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20737837,apartment
20804192,369000.0,1,,9000,apartment,eur,GOOD,,A,False,,,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20804192,apartment
20706600,269000.0,1,73.0,2243,apartment,eur,GOOD,2018.0,A,True,gas,installed,,,Belgique,Anvers,PULLE,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/pulle/2243/20706600,apartment
20608844,239000.0,1,56.0,2550,service_flat,eur,AS_NEW,2018.0,A,True,gas,installed,,,Belgique,Anvers,KONTICH,False,https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/kontich/2550/20608844,apartment
20675598,750000.0,5,280.0,1701,house,eur,AS_NEW,2015.0,B,True,gas,hyper_equipped,588.0,,Belgique,Brabant Flamand,Dilbeek,True,https://www.immoweb.be/fr/annonce/maison/a-vendre/dilbeek/1701/20675598,house
20804169,439000.0,3,182.0,2170,house,eur,GOOD,1948.0,C,True,gas,installed,0.0,,Belgique,Anvers,Merksem,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/merksem/2170/20804169,house
20804162,199000.0,3,,3945,apartment,eur,,1995.0,B,False,,,,,Belgique,Limbourg,Ham,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/ham/3945/20804162,apartment
20804166,399000.0,2,255.0,3540,apartment,eur,AS_NEW,1996.0,B,True,,hyper_equipped,,184.0,Belgique,Limbourg,Herk-de-Stad,True,https://www.immoweb.be/fr/annonce/appartement/a-vendre/herk-de-stad/3540/20804166,apartment
20737839,270000.0,2,65.0,2610,apartment,eur,GOOD,,B,True,gas,installed,,,Belgique,Anvers,WILRIJK,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/wilrijk/2610/20737839,apartment
20804179,315000.0,3,130.0,9950,house,eur,,1950.0,B,True,gas,,165.0,,Belgique,Flandre Orientale,Lievegem,False,https://www.immoweb.be/fr/annonce/maison/a-vendre/lievegem/9950/20804179,house
20608840,249000.0,1,60.0,2550,service_flat,eur,AS_NEW,2018.0,A,True,gas,installed,,,Belgique,Anvers,KONTICH,False,https://www.immoweb.be/fr/annonce/appartement-de-service/a-vendre/kontich/2550/20608840,apartment
20804194,418000.0,3,117.0,9000,apartment,eur,GOOD,1977.0,B,True,,,,,Belgique,Flandre Orientale,Gent,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/gent/9000/20804194,apartment
20661891,237000.0,2,68.0,2150,apartment,eur,JUST_RENOVATED,1967.0,D,True,gas,,,,Belgique,Anvers,Borsbeek,False,https://www.immoweb.be/fr/annonce/appartement/a-vendre/borsbeek/2150/20661891,apartment
